Sample	SRA_Run_Id	Name	Sample Title	Description	BioProject	BioProject Title	Source	Country	collection date	INSDC center name	BioSample	Mouse strain
ERR3199682	ERR3199682	The stool of mouse	GX.DG1202	feces	PRJEB31298	Study on the diversity of gut microorganisms in mice infected with different toxic H7N9 viruses	Feces	China	2017-10-25	National Key Laboratory of Agricultural Microbiology	SAMEA5382024	C57BL/6 
ERR3199683	ERR3199683	The stool of mouse	GX.DG500	feces	PRJEB31298	Study on the diversity of gut microorganisms in mice infected with different toxic H7N9 viruses	Feces	China	2017-10-25	National Key Laboratory of Agricultural Microbiology	SAMEA5382095	C57BL/6 
ERR3199684	ERR3199684	The stool of mouse	HB915	feces	PRJEB31298	Study on the diversity of gut microorganisms in mice infected with different toxic H7N9 viruses	Feces	China	2017-10-25	National Key Laboratory of Agricultural Microbiology	SAMEA5382466	C57BL/6 
ERR3199685	ERR3199685	The stool of mouse	NC308	feces	PRJEB31298	Study on the diversity of gut microorganisms in mice infected with different toxic H7N9 viruses	Feces	China	2017-10-25	National Key Laboratory of Agricultural Microbiology	SAMEA5382832	C57BL/6 
ERR3199686	ERR3199686	The stool of mouse	GX.SG1015	feces	PRJEB31298	Study on the diversity of gut microorganisms in mice infected with different toxic H7N9 viruses	Feces	China	2017-10-25	National Key Laboratory of Agricultural Microbiology	SAMEA5382162	C57BL/6 
ERR3199687	ERR3199687	The stool of mouse	GX.SG308	feces	PRJEB31298	Study on the diversity of gut microorganisms in mice infected with different toxic H7N9 viruses	Feces	China	2017-10-25	National Key Laboratory of Agricultural Microbiology	SAMEA5382202	C57BL/6 
ERR3199688	ERR3199688	The stool of mouse	HB1008	feces	PRJEB31298	Study on the diversity of gut microorganisms in mice infected with different toxic H7N9 viruses	Feces	China	2017-10-25	National Key Laboratory of Agricultural Microbiology	SAMEA5382314	C57BL/6 
ERR3199689	ERR3199689	The stool of mouse	HB402	feces	PRJEB31298	Study on the diversity of gut microorganisms in mice infected with different toxic H7N9 viruses	Feces	China	2017-10-25	National Key Laboratory of Agricultural Microbiology	SAMEA5382372	C57BL/6 
ERR3199690	ERR3199690	The stool of mouse	NC605	feces	PRJEB31298	Study on the diversity of gut microorganisms in mice infected with different toxic H7N9 viruses	Feces	China	2017-10-25	National Key Laboratory of Agricultural Microbiology	SAMEA5382877	C57BL/6 
ERR3199691	ERR3199691	The stool of mouse	NC602	feces	PRJEB31298	Study on the diversity of gut microorganisms in mice infected with different toxic H7N9 viruses	Feces	China	2017-10-25	National Key Laboratory of Agricultural Microbiology	SAMEA5382874	C57BL/6 
ERR3199692	ERR3199692	The stool of mouse	GX.DG111	feces	PRJEB31298	Study on the diversity of gut microorganisms in mice infected with different toxic H7N9 viruses	Feces	China	2017-10-25	National Key Laboratory of Agricultural Microbiology	SAMEA5382021	C57BL/6 
ERR3199693	ERR3199693	The stool of mouse	GX.SG810	feces	PRJEB31298	Study on the diversity of gut microorganisms in mice infected with different toxic H7N9 viruses	Feces	China	2017-10-25	National Key Laboratory of Agricultural Microbiology	SAMEA5382284	C57BL/6 
ERR3199694	ERR3199694	The stool of mouse	NC500	feces	PRJEB31298	Study on the diversity of gut microorganisms in mice infected with different toxic H7N9 viruses	Feces	China	2017-10-25	National Key Laboratory of Agricultural Microbiology	SAMEA5382856	C57BL/6 
ERR3199695	ERR3199695	The stool of mouse	NC202	feces	PRJEB31298	Study on the diversity of gut microorganisms in mice infected with different toxic H7N9 viruses	Feces	China	2017-10-25	National Key Laboratory of Agricultural Microbiology	SAMEA5382810	C57BL/6 
ERR3199696	ERR3199696	The stool of mouse	GX.SG202	feces	PRJEB31298	Study on the diversity of gut microorganisms in mice infected with different toxic H7N9 viruses	Feces	China	2017-10-25	National Key Laboratory of Agricultural Microbiology	SAMEA5382180	C57BL/6 
ERR3199697	ERR3199697	The stool of mouse	NC311	feces	PRJEB31298	Study on the diversity of gut microorganisms in mice infected with different toxic H7N9 viruses	Feces	China	2017-10-25	National Key Laboratory of Agricultural Microbiology	SAMEA5382835	C57BL/6 
ERR346579	ERR346579	Mouse fecal sample for COPRO-Seq	M6_12hpv		PRJEB4370	A gnotobiotic mouse model of phage-bacterial host dynamics in the human gut	Feces		2010	Washington University in Saint Louis	SAMEA2159312	C57BL/6J
ERR346580	ERR346580	Mouse fecal sample for COPRO-Seq	M6_24hpv		PRJEB4370	A gnotobiotic mouse model of phage-bacterial host dynamics in the human gut	Feces		2010	Washington University in Saint Louis	SAMEA2148723	C57BL/6J
ERR675498	ERR675498	Stool sample from mouse strain : SV129	1		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134356	C57BL/6
ERR675499	ERR675499	Stool sample from mouse strain : SV129	2		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134357	C57BL/6
ERR675500	ERR675500	Stool sample from mouse strain : SV129	4		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134358	C57BL/6
ERR675501	ERR675501	Stool sample from mouse strain : SV129	5		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134359	C57BL/6
ERR675502	ERR675502	Stool sample from mouse strain : SV129	7		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134360	C57BL/6
ERR675503	ERR675503	Stool sample from mouse strain : SV129	8		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134361	C57BL/6
ERR675504	ERR675504	Stool sample from mouse strain : SV129	10		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134362	C57BL/6
ERR675505	ERR675505	Stool sample from mouse strain : SV129	11		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134363	C57BL/6
ERR675506	ERR675506	Stool sample from mouse strain : SV129	13		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134364	C57BL/6
ERR675507	ERR675507	Stool sample from mouse strain : SV129	14		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134365	C57BL/6
ERR675508	ERR675508	Stool sample from mouse strain : SV129	16		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134366	C57BL/6
ERR675509	ERR675509	Stool sample from mouse strain : SV129	17		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134367	C57BL/6
ERR675510	ERR675510	Stool sample from mouse strain : SV129	19		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134368	C57BL/6
ERR675511	ERR675511	Stool sample from mouse strain : SV129	20		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134369	C57BL/6
ERR675512	ERR675512	Stool sample from mouse strain : SV129	22		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134370	C57BL/6
ERR675513	ERR675513	Stool sample from mouse strain : SV129	23		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134371	C57BL/6
ERR675514	ERR675514	Stool sample from mouse strain : SV129	25		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134372	C57BL/6
ERR675515	ERR675515	Stool sample from mouse strain : SV129	26		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134373	C57BL/6
ERR675516	ERR675516	Stool sample from mouse strain : SV129	28		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134374	C57BL/6
ERR675517	ERR675517	Stool sample from mouse strain : SV129	29		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134375	C57BL/6
ERR675518	ERR675518	Stool sample from mouse strain : C57/BL6	31		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134376	C57BL/6
ERR675519	ERR675519	Stool sample from mouse strain : C57/BL6	32		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134377	C57BL/6
ERR675520	ERR675520	Stool sample from mouse strain : C57/BL6	34		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134378	C57BL/6
ERR675521	ERR675521	Stool sample from mouse strain : C57/BL6	35		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134379	C57BL/6
ERR675522	ERR675522	Stool sample from mouse strain : C57/BL6	37		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134380	C57BL/6
ERR675523	ERR675523	Stool sample from mouse strain : C57/BL6	38		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134381	C57BL/6
ERR675524	ERR675524	Stool sample from mouse strain : C57/BL6	40		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134382	C57BL/6
ERR675525	ERR675525	Stool sample from mouse strain : C57/BL6	41		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134383	C57BL/6
ERR675526	ERR675526	Stool sample from mouse strain : C57/BL6	43		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134384	C57BL/6
ERR675527	ERR675527	Stool sample from mouse strain : C57/BL6	46		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134385	C57BL/6
ERR675528	ERR675528	Stool sample from mouse strain : C57/BL6	47		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134386	C57BL/6
ERR675529	ERR675529	Stool sample from mouse strain : C57/BL6	49		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134387	C57BL/6
ERR675530	ERR675530	Stool sample from mouse strain : C57/BL6	50		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134388	C57BL/6
ERR675531	ERR675531	Stool sample from mouse strain : C57/BL6	52		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134389	C57BL/6
ERR675532	ERR675532	Stool sample from mouse strain : C57/BL6	54		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	Norway	2012	Beijing Genome Institute	SAMEA3134390	C57BL/6
ERR675533	ERR675533	Stool sample from mouse strain : C57/BL6	1-1		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134391	C57BL/6
ERR675534	ERR675534	Stool sample from mouse strain : C57/BL6	1-2		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134392	C57BL/6
ERR675535	ERR675535	Stool sample from mouse strain : C57/BL6	1-3		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134393	C57BL/6
ERR675536	ERR675536	Stool sample from mouse strain : C57/BL6	1-4		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134394	C57BL/6
ERR675537	ERR675537	Stool sample from mouse strain : C57/BL6	1-5		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134395	C57BL/6
ERR675538	ERR675538	Stool sample from mouse strain : C57/BL6	1-6		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134396	C57BL/6
ERR675539	ERR675539	Stool sample from mouse strain : C57/BL6	1-7		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134397	C57BL/6
ERR675540	ERR675540	Stool sample from mouse strain : C57/BL6	1-8		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134398	C57BL/6
ERR675541	ERR675541	Stool sample from mouse strain : C57/BL6	2-1		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134399	C57BL/6
ERR675542	ERR675542	Stool sample from mouse strain : C57/BL6	2-2		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134400	C57BL/6
ERR675543	ERR675543	Stool sample from mouse strain : C57/BL6	2-3		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134401	C57BL/6
ERR675544	ERR675544	Stool sample from mouse strain : C57/BL6	2-4		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134402	C57BL/6
ERR675545	ERR675545	Stool sample from mouse strain : C57/BL6	2-5		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134403	C57BL/6
ERR675546	ERR675546	Stool sample from mouse strain : C57/BL6	2-6		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134404	C57BL/6
ERR675547	ERR675547	Stool sample from mouse strain : C57/BL6	2-7		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134405	C57BL/6
ERR675548	ERR675548	Stool sample from mouse strain : C57/BL6	2-8		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134406	C57BL/6
ERR675549	ERR675549	Stool sample from mouse strain : C57/BL6	3-1		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134407	C57BL/6
ERR675550	ERR675550	Stool sample from mouse strain : C57/BL6	3-2		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134408	C57BL/6
ERR675551	ERR675551	Stool sample from mouse strain : C57/BL6	3-3		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134409	C57BL/6
ERR675552	ERR675552	Stool sample from mouse strain : C57/BL6	3-4		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134410	C57BL/6
ERR675553	ERR675553	Stool sample from mouse strain : C57/BL6	3-5		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134411	C57BL/6
ERR675554	ERR675554	Stool sample from mouse strain : C57/BL6	3-6		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134412	C57BL/6
ERR675555	ERR675555	Stool sample from mouse strain : C57/BL6	3-7		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134413	C57BL/6
ERR675556	ERR675556	Stool sample from mouse strain : C57/BL6	3-8		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134414	C57BL/6
ERR675557	ERR675557	Stool sample from mouse strain : BALB/c	4-1		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134415	C57BL/6
ERR675558	ERR675558	Stool sample from mouse strain : BALB/c	4-2		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134416	C57BL/6
ERR675559	ERR675559	Stool sample from mouse strain : BALB/c	4-3		PRJEB7759	A Catalogue of the Mouse Gut Metagenome	Feces	USA	2012	Beijing Genome Institute	SAMEA3134417	C57BL/6
